Iter,TotTime,m_block,Alpha,Theta0,Theta_fin,V_theta_fin,V_block_fin,Wind_x,Wind_y,Vrelx,Vrely,F_vinc,Tension,Lift,Drag,Stability
1000000, 100.00, 100.00, 6.00, 0.79, 1.49, -0.00, -0.00, 34.00, 0.00, -34.00, -0.00, -10451.52, 11466.88, 11505.22, 885.02, 1
1000000, 100.00, 100.00, 6.00, 0.79, 1.49, -0.00, -0.00, 36.00, 0.00, -36.00, -0.00, -11848.30, 12867.78, 12898.54, 992.20, 1
1000000, 100.00, 100.00, 6.00, 0.79, 1.49, -0.00, 0.00, 38.00, 0.00, -38.00, -0.00, -13324.88, 14348.72, 14371.47, 1105.50, 1
1000000, 100.00, 100.00, 6.00, 0.79, 1.49, 0.00, 0.00, 40.00, 0.00, -40.00, 0.00, -14881.27, 15909.71, 15924.02, 1224.92, 1
64242, 6.42, 100.00, 8.00, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, -393.65, 411.11, 37.37, 0
108318, 10.83, 100.00, 8.00, 0.79, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -125.33, 160.79, 14.62, 0
1000000, 100.00, 100.00, 8.00, 0.79, 1.29, 0.05, 0.91, 4.00, 0.00, -5.50, 0.68, 715.58, 275.89, 362.46, 32.95, 0
1000000, 100.00, 100.00, 8.00, 0.79, 1.45, -0.00, -0.00, 6.00, 0.00, -6.00, -0.00, 652.06, 331.24, 424.46, 38.59, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, -0.00, 8.00, 0.00, -8.00, -0.00, 323.88, 660.69, 754.59, 68.60, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 1.36, 10.00, 0.00, -8.64, -0.00, 199.84, 785.24, 879.26, 79.93, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 3.36, 12.00, 0.00, -8.64, -0.00, 199.84, 785.24, 879.26, 79.93, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 5.36, 14.00, 0.00, -8.64, -0.00, 199.84, 785.24, 879.26, 79.93, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 7.36, 16.00, 0.00, -8.64, -0.00, 199.84, 785.24, 879.26, 79.93, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 9.36, 18.00, 0.00, -8.64, -0.00, 199.84, 785.24, 879.26, 79.93, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 11.36, 20.00, 0.00, -8.64, -0.00, 199.84, 785.24, 879.26, 79.93, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 13.36, 22.00, 0.00, -8.64, -0.00, 199.84, 785.24, 879.26, 79.93, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 15.36, 24.00, 0.00, -8.64, -0.00, 199.84, 785.24, 879.26, 79.93, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 17.36, 26.00, 0.00, -8.64, -0.00, 199.84, 785.24, 879.26, 79.93, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 19.36, 28.00, 0.00, -8.64, -0.00, 199.84, 785.24, 879.26, 79.93, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 21.36, 30.00, 0.00, -8.64, -0.00, 199.84, 785.24, 879.26, 79.93, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 23.36, 32.00, 0.00, -8.64, -0.00, 199.84, 785.24, 879.26, 79.93, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 25.36, 34.00, 0.00, -8.64, -0.00, 199.84, 785.24, 879.26, 79.93, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 27.36, 36.00, 0.00, -8.64, -0.00, 199.84, 785.24, 879.26, 79.93, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 29.36, 38.00, 0.00, -8.64, -0.00, 199.84, 785.24, 879.26, 79.93, 1
1000000, 100.00, 100.00, 8.00, 0.79, 1.47, -0.00, 31.36, 40.00, 0.00, -8.64, -0.00, 199.84, 785.23, 879.26, 79.93, 1
66854, 6.69, 100.00, 10.00, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, -393.98, 410.29, 45.03, 0
117202, 11.72, 100.00, 10.00, 0.79, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -108.84, 147.55, 16.19, 0
1000000, 100.00, 100.00, 10.00, 0.79, 1.35, -0.01, 0.00, 4.00, 0.00, -3.68, -0.07, 908.43, 74.31, 170.44, 18.71, 0
1000000, 100.00, 100.00, 10.00, 0.79, 1.43, 0.00, 0.00, 6.00, 0.00, -6.00, 0.00, 624.34, 360.15, 452.02, 49.61, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 0.00, 8.00, 0.00, -8.00, 0.00, 275.25, 711.25, 803.58, 88.20, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 1.79, 10.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 3.79, 12.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 5.79, 14.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 7.79, 16.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 9.79, 18.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 11.79, 20.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 13.79, 22.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 15.79, 24.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 17.79, 26.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 19.79, 28.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 21.79, 30.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 23.79, 32.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 25.79, 34.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 27.79, 36.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 29.79, 38.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
1000000, 100.00, 100.00, 10.00, 0.79, 1.45, 0.00, 31.79, 40.00, 0.00, -8.21, 0.00, 232.34, 754.40, 846.76, 92.94, 1
69650, 6.97, 100.00, 12.00, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, -394.00, 409.67, 45.52, 0
128198, 12.82, 100.00, 12.00, 0.79, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -96.05, 138.00, 15.33, 0
1000000, 100.00, 100.00, 12.00, 0.79, 1.37, 0.00, -0.00, 4.00, 0.00, -4.00, 0.00, 858.46, 124.97, 220.64, 24.52, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.43, -0.00, -0.00, 6.00, 0.00, -6.00, -0.00, 580.58, 404.24, 496.12, 55.12, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, 0.00, 0.17, 8.00, 0.00, -7.83, 0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, 0.00, 2.17, 10.00, 0.00, -7.83, 0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, 0.00, 4.17, 12.00, 0.00, -7.83, 0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, 0.00, 6.17, 14.00, 0.00, -7.83, 0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, 0.00, 8.17, 16.00, 0.00, -7.83, 0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, -0.00, 10.17, 18.00, 0.00, -7.83, -0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, -0.00, 12.17, 20.00, 0.00, -7.83, -0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, -0.00, 14.17, 22.00, 0.00, -7.83, -0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, 0.00, 16.17, 24.00, 0.00, -7.83, 0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, 0.00, 18.17, 26.00, 0.00, -7.83, 0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, 0.00, 20.17, 28.00, 0.00, -7.83, 0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, 0.00, 22.17, 30.00, 0.00, -7.83, 0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, 0.00, 24.17, 32.00, 0.00, -7.83, 0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, 0.00, 26.17, 34.00, 0.00, -7.83, 0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, 0.00, 28.17, 36.00, 0.00, -7.83, 0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, 0.00, 30.17, 38.00, 0.00, -7.83, 0.00, 234.59, 752.29, 844.51, 93.83, 1
1000000, 100.00, 100.00, 12.00, 0.79, 1.45, 0.00, 32.17, 40.00, 0.00, -7.83, 0.00, 234.59, 752.29, 844.51, 93.83, 1
74024, 7.40, 100.00, 14.00, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, -393.91, 408.04, 53.05, 0
145905, 14.59, 100.00, 14.00, 0.79, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -76.71, 124.65, 16.20, 0
1000000, 100.00, 100.00, 14.00, 0.79, 1.36, -0.00, 0.00, 4.00, 0.00, -4.00, -0.00, 834.10, 150.31, 245.00, 31.85, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.41, -0.00, -0.00, 6.00, 0.00, -6.00, -0.00, 525.73, 460.93, 551.24, 71.66, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 0.71, 8.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 2.71, 10.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 4.71, 12.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 6.71, 14.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 8.71, 16.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 10.71, 18.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 12.71, 20.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 14.71, 22.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 16.71, 24.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 18.71, 26.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 20.71, 28.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 22.71, 30.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 24.71, 32.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 26.71, 34.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 28.71, 36.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 30.71, 38.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 32.71, 40.00, 0.00, -7.29, 0.00, 264.68, 724.10, 814.42, 105.87, 1
83811, 8.38, 100.00, 16.00, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, -393.58, 405.97, 56.21, 0
210975, 21.10, 100.00, 16.00, 0.79, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -38.66, 104.97, 14.53, 0
1000000, 100.00, 100.00, 16.00, 0.79, 1.37, 0.00, -0.00, 4.00, 0.00, -4.00, 0.00, 760.60, 224.77, 318.50, 44.10, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, -0.00, 0.00, 6.00, 0.00, -6.00, -0.00, 361.79, 627.13, 716.60, 99.22, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 1.65, 8.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 3.65, 10.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 5.65, 12.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 7.65, 14.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 9.65, 16.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 11.65, 18.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 13.65, 20.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 15.65, 22.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 17.65, 24.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 19.65, 26.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 21.65, 28.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 23.65, 30.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 25.65, 32.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 27.65, 34.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 29.65, 36.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 31.65, 38.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 33.65, 40.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
86735, 8.67, 100.00, 18.00, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, -393.49, 405.54, 56.49, 0
247570, 24.76, 100.00, 18.00, 0.79, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -25.96, 100.87, 14.05, 0
1000000, 100.00, 100.00, 18.00, 0.79, 1.38, -0.00, 0.00, 4.00, 0.00, -4.00, -0.00, 736.10, 249.52, 343.00, 47.77, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 0.00, 6.00, 0.00, -6.00, 0.00, 307.14, 682.39, 771.72, 107.49, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 1.89, 8.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 3.89, 10.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 5.89, 12.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 7.89, 14.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 9.89, 16.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 11.89, 18.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 13.89, 20.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 15.89, 22.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 17.89, 24.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 19.89, 26.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 21.89, 28.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 23.89, 30.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 25.89, 32.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 27.89, 34.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 29.89, 36.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 31.89, 38.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 33.89, 40.00, 0.00, -6.11, 0.00, 278.71, 711.09, 800.39, 111.48, 1
83811, 8.38, 100.00, 19.00, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, -393.58, 405.97, 56.21, 0
210975, 21.10, 100.00, 19.00, 0.79, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -38.66, 104.97, 14.53, 0
1000000, 100.00, 100.00, 19.00, 0.79, 1.37, 0.00, -0.00, 4.00, 0.00, -4.00, 0.00, 760.60, 224.77, 318.50, 44.10, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, -0.00, 0.00, 6.00, 0.00, -6.00, -0.00, 361.79, 627.13, 716.60, 99.22, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 1.65, 8.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 3.65, 10.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 5.65, 12.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 7.65, 14.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 9.65, 16.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 11.65, 18.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 13.65, 20.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 15.65, 22.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 17.65, 24.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 19.65, 26.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 21.65, 28.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 23.65, 30.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 25.65, 32.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 27.65, 34.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 29.65, 36.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 31.65, 38.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 33.65, 40.00, 0.00, -6.35, 0.00, 277.48, 712.22, 801.62, 110.99, 1
82088, 8.21, 100.00, 20.00, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, -395.23, 405.03, 77.32, 0
172979, 17.30, 100.00, 20.00, 0.79, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -50.82, 109.31, 20.87, 0
1000000, 100.00, 100.00, 20.00, 0.79, 1.28, -0.00, -0.00, 4.00, 0.00, -4.00, -0.00, 809.60, 178.96, 269.50, 51.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, -0.00, 0.00, 6.00, 0.00, -6.00, -0.00, 471.18, 522.87, 606.35, 115.76, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 1.41, 8.00, 0.00, -6.59, 0.00, 348.63, 647.56, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 3.41, 10.00, 0.00, -6.59, 0.00, 348.63, 647.56, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 5.41, 12.00, 0.00, -6.59, 0.00, 348.63, 647.56, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 7.41, 14.00, 0.00, -6.59, 0.00, 348.63, 647.56, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 9.41, 16.00, 0.00, -6.59, 0.00, 348.63, 647.56, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 11.41, 18.00, 0.00, -6.59, 0.00, 348.63, 647.56, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 13.41, 20.00, 0.00, -6.59, 0.00, 348.63, 647.56, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 15.41, 22.00, 0.00, -6.59, 0.00, 348.63, 647.56, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 17.41, 24.00, 0.00, -6.59, 0.00, 348.63, 647.56, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 19.41, 26.00, 0.00, -6.59, 0.00, 348.63, 647.56, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 21.41, 28.00, 0.00, -6.59, 0.00, 348.63, 647.56, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 23.41, 30.00, 0.00, -6.59, 0.00, 348.63, 647.56, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 25.41, 32.00, 0.00, -6.59, 0.00, 348.63, 647.56, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 27.41, 34.00, 0.00, -6.59, 0.00, 348.63, 647.56, 730.47, 139.45, 1
